timestamp,consumo_kwh,metrica,equipamento_id
2025-06-15 15:45:00,1199.0,max,SMV340262
2025-06-15 16:00:00,1206.0,max,SMV340262
2025-06-15 16:15:00,1267.0,max,SMV340262
2025-06-15 16:30:00,1228.0,max,SMV340262
2025-06-15 16:45:00,1225.0,max,SMV340262
2025-06-15 17:00:00,1256.0,max,SMV340262
2025-06-15 17:15:00,1253.0,max,SMV340262
2025-06-15 17:30:00,1208.0,max,SMV340262
2025-06-15 17:45:00,1215.0,max,SMV340262
2025-06-15 18:00:00,1201.0,max,SMV340262
2025-06-15 18:15:00,1221.0,max,SMV340262
2025-06-15 18:30:00,1211.0,max,SMV340262
2025-06-15 18:45:00,1199.0,max,SMV340262
2025-06-15 19:00:00,1201.0,max,SMV340262
2025-06-15 19:15:00,1211.0,max,SMV340262
2025-06-15 19:30:00,1212.0,max,SMV340262
2025-06-15 19:45:00,1178.0,max,SMV340262
2025-06-15 20:00:00,1198.0,max,SMV340262
2025-06-15 20:15:00,1208.0,max,SMV340262
2025-06-15 20:30:00,1198.0,max,SMV340262
2025-06-15 20:45:00,1197.0,max,SMV340262
2025-06-15 21:30:00,1218.0,max,SMV340262
2025-06-15 21:45:00,1239.0,max,SMV340262
2025-06-15 22:00:00,1203.0,max,SMV340262
2025-06-15 22:15:00,1189.0,max,SMV340262
2025-06-15 22:30:00,1211.0,max,SMV340262
2025-06-15 22:45:00,1206.0,max,SMV340262
2025-06-15 23:00:00,1223.0,max,SMV340262
2025-06-15 23:15:00,1212.0,max,SMV340262
2025-06-15 23:30:00,1211.0,max,SMV340262
2025-06-15 23:45:00,1219.0,max,SMV340262
2025-06-16 00:00:00,1189.0,max,SMV340262
2025-06-16 00:15:00,1210.0,max,SMV340262
2025-06-16 00:30:00,1207.0,max,SMV340262
2025-06-16 00:45:00,1183.0,max,SMV340262
2025-06-16 01:00:00,1245.0,max,SMV340262
2025-06-16 01:15:00,1212.0,max,SMV340262
2025-06-16 01:30:00,1208.0,max,SMV340262
2025-06-16 01:45:00,1205.0,max,SMV340262
2025-06-16 02:00:00,1197.0,max,SMV340262
2025-06-16 02:15:00,1206.0,max,SMV340262
2025-06-16 02:30:00,1213.0,max,SMV340262
2025-06-16 02:45:00,1204.0,max,SMV340262
2025-06-16 03:00:00,1212.0,max,SMV340262
2025-06-16 03:15:00,1204.0,max,SMV340262
2025-06-16 03:30:00,1257.0,max,SMV340262
2025-06-16 03:45:00,1214.0,max,SMV340262
2025-06-16 04:00:00,1211.0,max,SMV340262
2025-06-16 04:15:00,1193.0,max,SMV340262
2025-06-16 04:30:00,1219.0,max,SMV340262
2025-06-16 04:45:00,1270.0,max,SMV340262
2025-06-16 05:00:00,1237.0,max,SMV340262
2025-06-16 05:15:00,1293.0,max,SMV340262
2025-06-16 05:30:00,1257.0,max,SMV340262
2025-06-16 05:45:00,1240.0,max,SMV340262
2025-06-16 06:00:00,1236.0,max,SMV340262
2025-06-16 06:15:00,1265.0,max,SMV340262
2025-06-16 06:30:00,1199.0,max,SMV340262
2025-06-16 06:45:00,1069.0,max,SMV340262
2025-06-16 07:00:00,1075.0,max,SMV340262
2025-06-16 07:15:00,1118.0,max,SMV340262
2025-06-16 07:30:00,1232.0,max,SMV340262
2025-06-16 07:45:00,1218.0,max,SMV340262
2025-06-16 08:00:00,1270.0,max,SMV340262
2025-06-16 08:15:00,1301.0,max,SMV340262
2025-06-16 08:30:00,1192.0,max,SMV340262
2025-06-16 08:45:00,1199.0,max,SMV340262
2025-06-16 09:00:00,1214.0,max,SMV340262
2025-06-16 09:15:00,1216.0,max,SMV340262
2025-06-16 09:30:00,1230.0,max,SMV340262
2025-06-16 09:45:00,1224.0,max,SMV340262
2025-06-16 10:00:00,1266.0,max,SMV340262
2025-06-16 10:15:00,1247.0,max,SMV340262
2025-06-16 10:30:00,1231.0,max,SMV340262
2025-06-16 10:45:00,1270.0,max,SMV340262
2025-06-16 11:00:00,1301.0,max,SMV340262
2025-06-16 11:15:00,1277.0,max,SMV340262
2025-06-16 11:30:00,1269.0,max,SMV340262
2025-06-16 11:45:00,1241.0,max,SMV340262
2025-06-16 12:00:00,1213.0,max,SMV340262
2025-06-16 12:15:00,1275.0,max,SMV340262
2025-06-16 12:30:00,1276.0,max,SMV340262
2025-06-16 12:45:00,1286.0,max,SMV340262
2025-06-16 13:00:00,1279.0,max,SMV340262
2025-06-16 13:15:00,1264.0,max,SMV340262
2025-06-16 13:30:00,1251.0,max,SMV340262
2025-06-16 13:45:00,1272.0,max,SMV340262
2025-06-16 14:00:00,1229.0,max,SMV340262
2025-06-16 14:15:00,1244.0,max,SMV340262
2025-06-16 14:30:00,1240.0,max,SMV340262
2025-06-16 14:45:00,1232.0,max,SMV340262
2025-06-16 15:00:00,1262.0,max,SMV340262
2025-06-16 15:15:00,1267.0,max,SMV340262
2025-06-16 15:30:00,1263.0,max,SMV340262
2025-06-16 15:45:00,1240.0,max,SMV340262
2025-06-16 16:00:00,1243.0,max,SMV340262
2025-06-16 16:15:00,1280.0,max,SMV340262
2025-06-16 16:30:00,1211.0,max,SMV340262
2025-06-16 16:45:00,1218.0,max,SMV340262
2025-06-16 17:00:00,1180.0,max,SMV340262
2025-06-16 17:15:00,1260.0,max,SMV340262
2025-06-16 17:30:00,1257.0,max,SMV340262
2025-06-16 17:45:00,1204.0,max,SMV340262
2025-06-16 18:00:00,1222.0,max,SMV340262
2025-06-16 18:15:00,1257.0,max,SMV340262
2025-06-16 18:30:00,1231.0,max,SMV340262
2025-06-16 18:45:00,1224.0,max,SMV340262
2025-06-16 19:00:00,1199.0,max,SMV340262
2025-06-16 19:15:00,1196.0,max,SMV340262
2025-06-16 19:30:00,1234.0,max,SMV340262
2025-06-16 19:45:00,1208.0,max,SMV340262
2025-06-16 20:00:00,1220.0,max,SMV340262
2025-06-16 20:15:00,1219.0,max,SMV340262
2025-06-16 20:30:00,1263.0,max,SMV340262
2025-06-16 20:45:00,1204.0,max,SMV340262
2025-06-16 21:00:00,1239.0,max,SMV340262
2025-06-16 21:15:00,1266.0,max,SMV340262
2025-06-16 21:30:00,1294.0,max,SMV340262
2025-06-16 21:45:00,1279.0,max,SMV340262
2025-06-16 22:00:00,1269.0,max,SMV340262
2025-06-16 22:15:00,1235.0,max,SMV340262
2025-06-16 22:30:00,1248.0,max,SMV340262
2025-06-16 22:45:00,1303.0,max,SMV340262
2025-06-16 23:00:00,1276.0,max,SMV340262
2025-06-16 23:15:00,1248.0,max,SMV340262
2025-06-16 23:30:00,1207.0,max,SMV340262
2025-06-16 23:45:00,1197.0,max,SMV340262
2025-06-17 00:00:00,1204.0,max,SMV340262
2025-06-17 00:15:00,1164.0,max,SMV340262
2025-06-17 00:30:00,799.0,max,SMV340262
2025-06-17 00:45:00,861.0,max,SMV340262
2025-06-17 01:00:00,829.0,max,SMV340262
2025-06-17 01:15:00,1067.0,max,SMV340262
2025-06-17 01:30:00,1102.0,max,SMV340262
2025-06-17 01:45:00,1117.0,max,SMV340262
2025-06-17 02:00:00,1219.0,max,SMV340262
2025-06-17 02:15:00,1275.0,max,SMV340262
2025-06-17 02:30:00,1220.0,max,SMV340262
2025-06-17 02:45:00,1214.0,max,SMV340262
2025-06-17 03:00:00,1214.0,max,SMV340262
2025-06-17 03:15:00,1233.0,max,SMV340262
2025-06-17 03:30:00,1208.0,max,SMV340262
2025-06-17 03:45:00,1227.0,max,SMV340262
2025-06-17 04:00:00,1207.0,max,SMV340262
2025-06-17 04:15:00,1237.0,max,SMV340262
2025-06-17 04:30:00,1195.0,max,SMV340262
2025-06-17 04:45:00,1194.0,max,SMV340262
2025-06-17 05:00:00,1228.0,max,SMV340262
2025-06-17 05:15:00,1227.0,max,SMV340262
2025-06-17 05:30:00,1250.0,max,SMV340262
2025-06-17 05:45:00,1251.0,max,SMV340262
2025-06-17 06:00:00,1233.0,max,SMV340262
2025-06-17 06:15:00,1214.0,max,SMV340262
2025-06-17 06:30:00,1212.0,max,SMV340262
2025-06-17 06:45:00,1299.0,max,SMV340262
2025-06-17 07:00:00,1195.0,max,SMV340262
2025-06-17 07:15:00,1207.0,max,SMV340262
2025-06-17 07:30:00,1260.0,max,SMV340262
2025-06-17 07:45:00,1275.0,max,SMV340262
2025-06-17 08:00:00,1259.0,max,SMV340262
2025-06-17 08:15:00,1283.0,max,SMV340262
2025-06-17 08:30:00,1134.0,max,SMV340262
2025-06-17 08:45:00,1268.0,max,SMV340262
2025-06-17 09:00:00,1170.0,max,SMV340262
2025-06-17 09:15:00,1198.0,max,SMV340262
2025-06-17 09:30:00,1193.0,max,SMV340262
2025-06-17 09:45:00,1235.0,max,SMV340262
2025-06-17 10:00:00,1274.0,max,SMV340262
2025-06-17 10:15:00,1242.0,max,SMV340262
2025-06-17 10:30:00,1291.0,max,SMV340262
2025-06-17 10:45:00,1261.0,max,SMV340262
2025-06-17 11:00:00,1269.0,max,SMV340262
2025-06-17 11:15:00,1280.0,max,SMV340262
2025-06-17 11:30:00,1278.0,max,SMV340262
2025-06-17 11:45:00,1212.0,max,SMV340262
2025-06-17 12:00:00,1229.0,max,SMV340262
2025-06-17 12:15:00,1284.0,max,SMV340262
2025-06-17 12:30:00,1253.0,max,SMV340262
2025-06-17 12:45:00,1280.0,max,SMV340262
2025-06-17 13:00:00,1290.0,max,SMV340262
2025-06-17 13:15:00,1307.0,max,SMV340262
2025-06-17 13:30:00,1246.0,max,SMV340262
2025-06-17 13:45:00,1238.0,max,SMV340262
2025-06-17 14:00:00,1231.0,max,SMV340262
2025-06-17 14:15:00,1286.0,max,SMV340262
2025-06-17 14:30:00,1283.0,max,SMV340262
2025-06-17 14:45:00,1278.0,max,SMV340262
2025-06-17 15:00:00,1251.0,max,SMV340262
2025-06-17 15:15:00,1241.0,max,SMV340262
2025-06-17 15:30:00,1230.0,max,SMV340262
2025-06-17 15:45:00,1226.0,max,SMV340262
2025-06-17 16:00:00,1178.0,max,SMV340262
2025-06-10 16:15:00,1024.0,max,SMV340263
2025-06-10 16:30:00,962.0,max,SMV340263
2025-06-10 16:45:00,1005.0,max,SMV340263
2025-06-10 17:00:00,1001.0,max,SMV340263
2025-06-10 17:15:00,1012.0,max,SMV340263
2025-06-10 17:30:00,968.0,max,SMV340263
2025-06-10 17:45:00,1010.0,max,SMV340263
2025-06-10 18:00:00,1032.0,max,SMV340263
2025-06-10 18:15:00,1019.0,max,SMV340263
2025-06-10 18:30:00,960.0,max,SMV340263
2025-06-10 18:45:00,996.0,max,SMV340263
2025-06-10 19:00:00,996.0,max,SMV340263
2025-06-10 19:15:00,981.0,max,SMV340263
2025-06-10 19:30:00,974.0,max,SMV340263
2025-06-10 19:45:00,1014.0,max,SMV340263
2025-06-10 20:00:00,1131.0,max,SMV340263
2025-06-10 20:15:00,1016.0,max,SMV340263
2025-06-10 20:30:00,1007.0,max,SMV340263
2025-06-10 20:45:00,969.0,max,SMV340263
2025-06-10 21:00:00,1141.0,max,SMV340263
2025-06-10 21:15:00,1043.0,max,SMV340263
2025-06-10 21:30:00,1013.0,max,SMV340263
2025-06-10 21:45:00,993.0,max,SMV340263
2025-06-10 22:00:00,1010.0,max,SMV340263
2025-06-11 17:30:00,1004.0,max,SMV340263
2025-06-11 17:45:00,1002.0,max,SMV340263
2025-06-11 18:00:00,1064.0,max,SMV340263
2025-06-11 18:15:00,1038.0,max,SMV340263
2025-06-11 18:30:00,978.0,max,SMV340263
2025-06-11 18:45:00,1006.0,max,SMV340263
2025-06-11 19:00:00,975.0,max,SMV340263
2025-06-11 19:15:00,1014.0,max,SMV340263
2025-06-11 19:30:00,970.0,max,SMV340263
2025-06-11 19:45:00,1004.0,max,SMV340263
2025-06-11 20:00:00,1104.0,max,SMV340263
2025-06-11 20:15:00,992.0,max,SMV340263
2025-06-11 20:30:00,960.0,max,SMV340263
2025-06-11 20:45:00,1006.0,max,SMV340263
2025-06-11 21:00:00,1033.0,max,SMV340263
2025-06-11 21:15:00,1041.0,max,SMV340263
2025-06-11 21:30:00,1067.0,max,SMV340263
2025-06-11 21:45:00,1017.0,max,SMV340263
2025-06-11 22:00:00,1091.0,max,SMV340263
2025-06-11 22:15:00,1010.0,max,SMV340263
2025-06-11 22:30:00,1010.0,max,SMV340263
2025-06-11 22:45:00,960.0,max,SMV340263
2025-06-11 23:00:00,1015.0,max,SMV340263
2025-06-11 23:15:00,1000.0,max,SMV340263
2025-06-11 23:30:00,972.0,max,SMV340263
2025-06-11 23:45:00,911.0,max,SMV340263
2025-06-12 00:00:00,929.0,max,SMV340263
2025-06-12 00:15:00,982.0,max,SMV340263
2025-06-12 00:30:00,895.0,max,SMV340263
2025-06-12 00:45:00,924.0,max,SMV340263
2025-06-12 01:00:00,1074.0,max,SMV340263
2025-06-12 01:15:00,1076.0,max,SMV340263
2025-06-12 01:30:00,907.0,max,SMV340263
2025-06-12 01:45:00,933.0,max,SMV340263
2025-06-12 02:00:00,1061.0,max,SMV340263
2025-06-12 02:15:00,938.0,max,SMV340263
2025-06-12 02:30:00,882.0,max,SMV340263
2025-06-12 02:45:00,877.0,max,SMV340263
2025-06-12 03:00:00,1096.0,max,SMV340263
2025-06-12 03:15:00,903.0,max,SMV340263
2025-06-12 03:30:00,896.0,max,SMV340263
2025-06-12 03:45:00,934.0,max,SMV340263
2025-06-12 04:00:00,939.0,max,SMV340263
2025-06-12 04:15:00,916.0,max,SMV340263
2025-06-12 04:30:00,906.0,max,SMV340263
2025-06-12 04:45:00,880.0,max,SMV340263
2025-06-12 05:00:00,1095.0,max,SMV340263
2025-06-12 05:15:00,906.0,max,SMV340263
2025-06-12 05:30:00,890.0,max,SMV340263
2025-06-12 05:45:00,884.0,max,SMV340263
2025-06-12 06:00:00,1044.0,max,SMV340263
2025-06-12 06:15:00,934.0,max,SMV340263
2025-06-12 06:30:00,942.0,max,SMV340263
2025-06-12 06:45:00,945.0,max,SMV340263
2025-06-12 07:00:00,1068.0,max,SMV340263
2025-06-12 07:15:00,952.0,max,SMV340263
2025-06-12 07:30:00,926.0,max,SMV340263
2025-06-12 07:45:00,894.0,max,SMV340263
2025-06-12 08:00:00,952.0,max,SMV340263
2025-06-12 08:15:00,936.0,max,SMV340263
2025-06-12 08:30:00,929.0,max,SMV340263
2025-06-12 08:45:00,901.0,max,SMV340263
2025-06-12 09:00:00,932.0,max,SMV340263
2025-06-12 09:15:00,946.0,max,SMV340263
2025-06-12 09:30:00,900.0,max,SMV340263
2025-06-12 09:45:00,888.0,max,SMV340263
2025-06-12 10:00:00,927.0,max,SMV340263
2025-06-12 10:15:00,894.0,max,SMV340263
2025-06-12 10:30:00,890.0,max,SMV340263
2025-06-12 10:45:00,901.0,max,SMV340263
2025-06-12 11:00:00,919.0,max,SMV340263
2025-06-12 11:15:00,903.0,max,SMV340263
2025-06-12 11:30:00,886.0,max,SMV340263
2025-06-12 11:45:00,916.0,max,SMV340263
2025-06-12 12:00:00,1032.0,max,SMV340263
2025-06-12 12:15:00,977.0,max,SMV340263
2025-06-12 12:30:00,905.0,max,SMV340263
2025-06-12 12:45:00,868.0,max,SMV340263
2025-06-12 13:00:00,941.0,max,SMV340263
2025-06-12 13:15:00,936.0,max,SMV340263
2025-06-12 13:30:00,950.0,max,SMV340263
2025-06-12 13:45:00,915.0,max,SMV340263
2025-06-12 14:00:00,924.0,max,SMV340263
2025-06-12 14:15:00,977.0,max,SMV340263
2025-06-12 14:30:00,943.0,max,SMV340263
2025-06-12 14:45:00,950.0,max,SMV340263
2025-06-12 15:00:00,983.0,max,SMV340263
2025-06-12 15:15:00,987.0,max,SMV340263
2025-06-12 15:30:00,1009.0,max,SMV340263
2025-06-12 15:45:00,1034.0,max,SMV340263
2025-06-12 16:00:00,1165.0,max,SMV340263
2025-06-12 16:15:00,1021.0,max,SMV340263
2025-06-12 16:30:00,1014.0,max,SMV340263
2025-06-12 16:45:00,1012.0,max,SMV340263
2025-06-12 17:00:00,991.0,max,SMV340263
2025-06-12 17:15:00,1083.0,max,SMV340263
2025-06-12 17:30:00,1030.0,max,SMV340263
2025-06-12 17:45:00,1064.0,max,SMV340263
2025-06-12 18:00:00,1167.0,max,SMV340263
2025-06-12 18:15:00,1038.0,max,SMV340263
2025-06-12 18:30:00,1015.0,max,SMV340263
2025-06-12 18:45:00,1008.0,max,SMV340263
2025-06-12 19:00:00,1079.0,max,SMV340263
2025-06-12 19:15:00,1048.0,max,SMV340263
2025-06-12 19:30:00,971.0,max,SMV340263
2025-06-12 19:45:00,1019.0,max,SMV340263
2025-06-12 20:00:00,1141.0,max,SMV340263
2025-06-12 20:15:00,1057.0,max,SMV340263
2025-06-12 20:30:00,988.0,max,SMV340263
2025-06-12 20:45:00,983.0,max,SMV340263
2025-06-12 21:00:00,1012.0,max,SMV340263
2025-06-12 21:15:00,1057.0,max,SMV340263
2025-06-12 21:30:00,1033.0,max,SMV340263
2025-06-12 21:45:00,1014.0,max,SMV340263
2025-06-12 22:00:00,998.0,max,SMV340263
2025-06-12 22:15:00,997.0,max,SMV340263
2025-06-12 22:30:00,947.0,max,SMV340263
2025-06-12 22:45:00,973.0,max,SMV340263
2025-06-12 23:00:00,1115.0,max,SMV340263
2025-06-12 23:15:00,921.0,max,SMV340263
2025-06-12 23:30:00,940.0,max,SMV340263
2025-06-12 23:45:00,953.0,max,SMV340263
2025-06-13 00:00:00,1096.0,max,SMV340263
2025-06-13 00:15:00,905.0,max,SMV340263
2025-06-13 00:30:00,892.0,max,SMV340263
2025-06-13 00:45:00,893.0,max,SMV340263
2025-06-13 01:00:00,1215.0,max,SMV340263
2025-06-13 01:15:00,1125.0,max,SMV340263
2025-06-13 01:30:00,944.0,max,SMV340263
2025-06-13 01:45:00,899.0,max,SMV340263
2025-06-13 02:00:00,1141.0,max,SMV340263
2025-06-13 02:15:00,924.0,max,SMV340263
2025-06-13 02:30:00,946.0,max,SMV340263
2025-06-13 02:45:00,981.0,max,SMV340263
2025-06-13 03:00:00,1040.0,max,SMV340263
2025-06-13 03:15:00,877.0,max,SMV340263
2025-06-13 03:30:00,977.0,max,SMV340263
2025-06-13 03:45:00,875.0,max,SMV340263
2025-06-13 04:00:00,1106.0,max,SMV340263
2025-06-13 04:15:00,900.0,max,SMV340263
2025-06-13 04:30:00,851.0,max,SMV340263
2025-06-13 04:45:00,868.0,max,SMV340263
2025-06-13 05:00:00,1032.0,max,SMV340263
2025-06-13 05:15:00,888.0,max,SMV340263
2025-06-13 05:30:00,884.0,max,SMV340263
2025-06-13 05:45:00,888.0,max,SMV340263
2025-06-13 06:00:00,979.0,max,SMV340263
2025-06-13 06:15:00,879.0,max,SMV340263
2025-06-13 06:30:00,863.0,max,SMV340263
2025-06-13 06:45:00,907.0,max,SMV340263
2025-06-13 07:00:00,927.0,max,SMV340263
2025-06-13 07:15:00,908.0,max,SMV340263
2025-06-13 07:30:00,899.0,max,SMV340263
2025-06-13 07:45:00,881.0,max,SMV340263
2025-06-13 08:00:00,910.0,max,SMV340263
2025-06-13 08:15:00,918.0,max,SMV340263
2025-06-13 08:30:00,895.0,max,SMV340263
2025-06-13 08:45:00,876.0,max,SMV340263
2025-06-13 09:00:00,937.0,max,SMV340263
2025-06-13 09:15:00,972.0,max,SMV340263
2025-06-13 09:30:00,877.0,max,SMV340263
2025-06-13 09:45:00,883.0,max,SMV340263
2025-06-13 10:00:00,918.0,max,SMV340263
2025-06-13 10:15:00,929.0,max,SMV340263
2025-06-13 10:30:00,918.0,max,SMV340263
2025-06-13 10:45:00,901.0,max,SMV340263
2025-06-13 11:00:00,931.0,max,SMV340263
2025-06-13 11:15:00,874.0,max,SMV340263
2025-06-13 11:30:00,882.0,max,SMV340263
2025-06-13 11:45:00,897.0,max,SMV340263
2025-06-13 12:00:00,938.0,max,SMV340263
2025-06-13 12:15:00,963.0,max,SMV340263
2025-06-13 12:30:00,904.0,max,SMV340263
2025-06-13 12:45:00,904.0,max,SMV340263
2025-06-13 13:00:00,1186.0,max,SMV340263
2025-06-13 13:15:00,938.0,max,SMV340263
2025-06-13 13:30:00,908.0,max,SMV340263
2025-06-13 13:45:00,916.0,max,SMV340263
2025-06-13 14:00:00,1083.0,max,SMV340263
2025-06-13 14:15:00,1067.0,max,SMV340263
2025-06-13 14:30:00,983.0,max,SMV340263
2025-06-13 14:45:00,994.0,max,SMV340263
2025-06-13 15:00:00,997.0,max,SMV340263
2025-06-13 15:15:00,1017.0,max,SMV340263
2025-06-13 15:30:00,994.0,max,SMV340263
2025-06-13 15:45:00,1000.0,max,SMV340263
2025-06-13 16:00:00,1073.0,max,SMV340263
2025-06-13 16:15:00,1035.0,max,SMV340263
2025-06-13 16:30:00,1045.0,max,SMV340263
2025-06-13 16:45:00,999.0,max,SMV340263
2025-06-13 17:00:00,1044.0,max,SMV340263
2025-06-13 17:15:00,1053.0,max,SMV340263
2025-06-13 17:30:00,1012.0,max,SMV340263
2025-06-13 17:45:00,1040.0,max,SMV340263
2025-06-13 18:00:00,1186.0,max,SMV340263
2025-06-13 18:15:00,1005.0,max,SMV340263
2025-06-13 18:30:00,1044.0,max,SMV340263
2025-06-13 18:45:00,992.0,max,SMV340263
2025-06-13 19:00:00,1050.0,max,SMV340263
2025-06-13 19:15:00,992.0,max,SMV340263
2025-06-13 19:30:00,998.0,max,SMV340263
2025-06-13 19:45:00,1008.0,max,SMV340263
2025-06-13 20:00:00,1071.0,max,SMV340263
2025-06-13 20:15:00,1019.0,max,SMV340263
2025-06-13 20:30:00,979.0,max,SMV340263
2025-06-13 20:45:00,981.0,max,SMV340263
2025-06-13 21:00:00,1130.0,max,SMV340263
2025-06-13 21:15:00,1035.0,max,SMV340263
2025-06-13 21:30:00,1016.0,max,SMV340263
2025-06-13 21:45:00,984.0,max,SMV340263
2025-06-13 22:00:00,1014.0,max,SMV340263
2025-06-13 22:15:00,1014.0,max,SMV340263
2025-06-13 22:30:00,1009.0,max,SMV340263
2025-06-13 22:45:00,988.0,max,SMV340263
2025-06-13 23:00:00,1080.0,max,SMV340263
2025-06-13 23:15:00,987.0,max,SMV340263
2025-06-13 23:30:00,973.0,max,SMV340263
2025-06-13 23:45:00,993.0,max,SMV340263
2025-06-14 00:00:00,1015.0,max,SMV340263
2025-06-14 00:15:00,970.0,max,SMV340263
2025-06-14 00:30:00,948.0,max,SMV340263
2025-06-14 00:45:00,949.0,max,SMV340263
2025-06-14 01:00:00,1207.0,max,SMV340263
2025-06-14 01:15:00,1111.0,max,SMV340263
2025-06-14 01:30:00,953.0,max,SMV340263
2025-06-14 01:45:00,960.0,max,SMV340263
2025-06-14 02:00:00,1043.0,max,SMV340263
2025-06-14 02:15:00,939.0,max,SMV340263
2025-06-14 02:30:00,903.0,max,SMV340263
2025-06-14 02:45:00,924.0,max,SMV340263
2025-06-14 03:00:00,1167.0,max,SMV340263
2025-06-14 03:15:00,950.0,max,SMV340263
2025-06-14 03:30:00,930.0,max,SMV340263
2025-06-14 03:45:00,907.0,max,SMV340263
2025-06-14 04:00:00,1182.0,max,SMV340263
2025-06-14 04:15:00,916.0,max,SMV340263
2025-06-14 04:30:00,941.0,max,SMV340263
2025-06-14 04:45:00,911.0,max,SMV340263
2025-06-14 05:00:00,1159.0,max,SMV340263
2025-06-14 05:15:00,972.0,max,SMV340263
2025-06-14 05:30:00,916.0,max,SMV340263
2025-06-14 05:45:00,924.0,max,SMV340263
2025-06-14 06:00:00,1162.0,max,SMV340263
2025-06-14 06:15:00,925.0,max,SMV340263
2025-06-14 06:30:00,916.0,max,SMV340263
2025-06-14 06:45:00,931.0,max,SMV340263
2025-06-14 07:00:00,1162.0,max,SMV340263
2025-06-14 07:15:00,934.0,max,SMV340263
2025-06-14 07:30:00,979.0,max,SMV340263
2025-06-14 07:45:00,908.0,max,SMV340263
2025-06-14 08:00:00,1162.0,max,SMV340263
2025-06-14 08:15:00,956.0,max,SMV340263
2025-06-14 08:30:00,925.0,max,SMV340263
2025-06-14 08:45:00,920.0,max,SMV340263
2025-06-14 09:00:00,1169.0,max,SMV340263
2025-06-14 09:15:00,974.0,max,SMV340263
2025-06-14 09:30:00,891.0,max,SMV340263
2025-06-14 09:45:00,900.0,max,SMV340263
2025-06-14 10:00:00,1181.0,max,SMV340263
2025-06-14 10:15:00,937.0,max,SMV340263
2025-06-14 10:30:00,892.0,max,SMV340263
2025-06-14 10:45:00,905.0,max,SMV340263
2025-06-14 11:00:00,948.0,max,SMV340263
2025-06-14 11:15:00,919.0,max,SMV340263
2025-06-14 11:30:00,891.0,max,SMV340263
2025-06-14 11:45:00,893.0,max,SMV340263
2025-06-14 12:00:00,1033.0,max,SMV340263
2025-06-14 12:15:00,923.0,max,SMV340263
2025-06-14 12:30:00,925.0,max,SMV340263
2025-06-14 12:45:00,898.0,max,SMV340263
2025-06-14 13:00:00,1113.0,max,SMV340263
2025-06-14 13:15:00,934.0,max,SMV340263
2025-06-14 13:30:00,900.0,max,SMV340263
2025-06-14 13:45:00,963.0,max,SMV340263
2025-06-14 14:00:00,951.0,max,SMV340263
2025-06-14 14:15:00,974.0,max,SMV340263
2025-06-14 14:30:00,908.0,max,SMV340263
2025-06-14 14:45:00,913.0,max,SMV340263
2025-06-14 15:00:00,1009.0,max,SMV340263
2025-06-14 15:15:00,967.0,max,SMV340263
2025-06-14 15:30:00,938.0,max,SMV340263
2025-06-14 15:45:00,986.0,max,SMV340263
2025-06-14 16:00:00,973.0,max,SMV340263
2025-06-14 16:15:00,921.0,max,SMV340263
2025-06-14 16:30:00,905.0,max,SMV340263
2025-06-14 16:45:00,880.0,max,SMV340263
2025-06-14 17:00:00,1134.0,max,SMV340263
2025-06-14 17:15:00,918.0,max,SMV340263
2025-06-14 17:30:00,890.0,max,SMV340263
2025-06-14 17:45:00,920.0,max,SMV340263
2025-06-14 18:00:00,957.0,max,SMV340263
2025-06-14 18:15:00,948.0,max,SMV340263
2025-06-14 18:30:00,934.0,max,SMV340263
2025-06-14 18:45:00,905.0,max,SMV340263
2025-06-14 19:00:00,1132.0,max,SMV340263
2025-06-14 19:15:00,939.0,max,SMV340263
2025-06-14 19:30:00,908.0,max,SMV340263
2025-06-14 19:45:00,920.0,max,SMV340263
2025-06-14 20:00:00,1229.0,max,SMV340263
2025-06-14 20:15:00,935.0,max,SMV340263
2025-06-14 20:30:00,946.0,max,SMV340263
2025-06-14 20:45:00,923.0,max,SMV340263
2025-06-14 21:00:00,1226.0,max,SMV340263
2025-06-14 21:15:00,970.0,max,SMV340263
2025-06-14 21:30:00,955.0,max,SMV340263
2025-06-14 21:45:00,952.0,max,SMV340263
2025-06-14 22:00:00,934.0,max,SMV340263
2025-06-14 22:15:00,1006.0,max,SMV340263
2025-06-14 22:30:00,980.0,max,SMV340263
2025-06-14 22:45:00,886.0,max,SMV340263
2025-06-14 23:00:00,1220.0,max,SMV340263
2025-06-14 23:15:00,1000.0,max,SMV340263
2025-06-14 23:30:00,947.0,max,SMV340263
2025-06-14 23:45:00,912.0,max,SMV340263
2025-06-15 00:00:00,1221.0,max,SMV340263
2025-06-15 00:15:00,914.0,max,SMV340263
2025-06-15 00:30:00,984.0,max,SMV340263
2025-06-15 00:45:00,995.0,max,SMV340263
2025-06-15 01:00:00,1136.0,max,SMV340263
2025-06-15 01:15:00,1093.0,max,SMV340263
2025-06-15 01:30:00,960.0,max,SMV340263
2025-06-15 01:45:00,954.0,max,SMV340263
2025-06-15 02:00:00,963.0,max,SMV340263
2025-06-15 02:15:00,958.0,max,SMV340263
2025-06-15 02:30:00,998.0,max,SMV340263
2025-06-15 02:45:00,935.0,max,SMV340263
2025-06-15 03:00:00,1107.0,max,SMV340263
2025-06-15 03:15:00,974.0,max,SMV340263
2025-06-15 03:30:00,961.0,max,SMV340263
2025-06-15 03:45:00,976.0,max,SMV340263
