"Date and time","SMV340200 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340201 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340202 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340203 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340204 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340205 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340206 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340207 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340208 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340209 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340210 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340211 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340212 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340213 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340230 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340232 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340233 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340234 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340262 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","SMV340263 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","idrac-9DQGPV3 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","idrac-BDQGPV3 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","idrac-CDQGPV3 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","idrac-DDQGPV3 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)","idrac-FDQGPV3 - Peak Inlet Temperature (°C, Max. over last 15 min) (°C)"
"2025-06-17T11:15:00-03:00","20","31","22","31","26","34","23","32","23","30","22","30","17","28","28","28","30","18","27","33","31","25","22","22","27"
"2025-06-17T11:30:00-03:00","20","31","22","31","26","34","23","32","22","30","22","29","17","28","28","28","30","18","27","32","31","25","22","22","27"
"2025-06-17T11:45:00-03:00","20","31","22","31","27","34","23","32","22","30","22","29","17","28","29","28","30","18","28","32","31","25","22","22","27"
"2025-06-17T12:00:00-03:00","20","31","22","31","27","34","23","32","22","30","22","29","17","28","29","28","30","18","28","32","31","25","22","22","27"
"2025-06-17T12:15:00-03:00","20","31","22","31","26","34","23","32","22","30","22","29","17","28","29","28","30","18","27","32","31","25","22","22","27"
"2025-06-17T12:30:00-03:00","20","31","22","31","26","34","23","32","23","30","22","29","17","28","29","28","30","18","27","32","31","25","22","22","27"
"2025-06-17T12:45:00-03:00","20","32","22","31","26","34","23","32","22","30","22","29","17","28","28","28","29","18","27","32","31","25","22","22","27"
"2025-06-17T13:00:00-03:00","20","32","22","31","27","34","23","32","23","30","22","29","17","28","28","28","30","18","27","33","31","25","22","22","27"
"2025-06-17T13:15:00-03:00","20","32","22","31","27","34","23","32","22","30","22","29","17","28","28","28","30","18","27","33","31","25","22","22","27"
"2025-06-17T13:30:00-03:00","20","32","22","31","26","34","23","32","22","30","22","29","17","28","28","28","30","18","27","33","31","25","22","22","27"
"2025-06-17T13:45:00-03:00","20","32","22","31","26","34","23","32","23","30","22","29","17","28","28","28","30","18","27","33","31","25","22","22","27"
"2025-06-17T14:00:00-03:00","20","32","22","31","26","34","23","32","23","30","22","29","18","28","28","28","30","18","27","33","31","25","22","22","27"
"2025-06-17T14:15:00-03:00","20","32","22","31","26","34","23","32","23","30","22","29","18","28","28","28","30","18","27","33","31","25","22","22","27"
"2025-06-17T14:30:00-03:00","20","32","22","31","26","34","23","32","23","30","22","29","17","28","28","28","30","18","27","33","31","25","22","22","27"
"2025-06-17T14:45:00-03:00","20","32","22","31","27","34","23","32","23","30","22","29","18","28","28","28","30","18","27","33","31","25","22","22","27"
"2025-06-17T15:00:00-03:00","20","31","22","31","26","34","23","32","23","30","22","29","18","28","28","28","29","18","27","33","31","25","22","22","27"
"2025-06-17T15:15:00-03:00","20","31","22","31","26","34","23","32","23","30","22","29","18","28","28","28","30","18","27","34","31","25","22","22","27"
"2025-06-17T15:30:00-03:00","20","32","22","32","26","34","23","32","23","30","22","29","18","28","28","27","30","18","27","34","31","25","22","22","27"
"2025-06-17T15:45:00-03:00","20","32","22","31","26","34","23","32","22","30","22","29","18","28","","27","30","18","27","34","31","25","22","22","27"
"2025-06-17T16:00:00-03:00","20","32","22","31","27","34","23","32","23","30","22","29","18","28","","27","30","18","27","33","31","25","22","22","27"
