"Date and time","SMV340200 - Total Memory Power(W, Total over last 15 min) (W)","SMV340201 - Total Memory Power(W, Total over last 15 min) (W)","SMV340202 - Total Memory Power(W, Total over last 15 min) (W)","SMV340203 - Total Memory Power(W, Total over last 15 min) (W)","SMV340204 - Total Memory Power(W, Total over last 15 min) (W)","SMV340205 - Total Memory Power(W, Total over last 15 min) (W)","SMV340206 - Total Memory Power(W, Total over last 15 min) (W)","SMV340207 - Total Memory Power(W, Total over last 15 min) (W)","SMV340208 - Total Memory Power(W, Total over last 15 min) (W)","SMV340209 - Total Memory Power(W, Total over last 15 min) (W)","SMV340210 - Total Memory Power(W, Total over last 15 min) (W)","SMV340211 - Total Memory Power(W, Total over last 15 min) (W)","SMV340212 - Total Memory Power(W, Total over last 15 min) (W)","SMV340213 - Total Memory Power(W, Total over last 15 min) (W)","SMV340230 - Total Memory Power(W, Total over last 15 min) (W)","SMV340232 - Total Memory Power(W, Total over last 15 min) (W)","SMV340233 - Total Memory Power(W, Total over last 15 min) (W)","SMV340234 - Total Memory Power(W, Total over last 15 min) (W)","SMV340262 - Total Memory Power(W, Total over last 15 min) (W)","SMV340263 - Total Memory Power(W, Total over last 15 min) (W)","idrac-9DQGPV3 - Total Memory Power(W, Total over last 15 min) (W)","idrac-BDQGPV3 - Total Memory Power(W, Total over last 15 min) (W)","idrac-CDQGPV3 - Total Memory Power(W, Total over last 15 min) (W)","idrac-DDQGPV3 - Total Memory Power(W, Total over last 15 min) (W)","idrac-FDQGPV3 - Total Memory Power(W, Total over last 15 min) (W)"
"2025-06-17T09:45:00-03:00","","124.810527","","124.789473","137.84127","135.052631","128.978948","","","140.071271","","","120.721052","131.268421","","126.018633","125.222222","","132.821052","","139.921052","110.058929","119.234488","131.868421",""
"2025-06-17T10:00:00-03:00","","125.173684","","124.9","136.321052","135.452909","129.280423","","","138.61579","","","119.978948","131.978948","","127.325153","125.31579","","141.585107","","140.794737","110.015123","119.82755","131.174603",""
"2025-06-17T10:15:00-03:00","","124.963158","","124.905263","146.365079","124.222941","129.721052","","","142.157068","","","121.605263","132.222222","","129.030674","125.578948","","145.694737","","140.634921","110.022727","120.626316","131.594737",""
"2025-06-17T10:30:00-03:00","","124.878948","","124.825397","144.831579","121.301173","130.021052","","","141.791398","","","121.026316","131.904762","","126.803681","125.111111","","145.063492","","140.968421","110.03378","120.266454","131.005291",""
"2025-06-17T10:45:00-03:00","","124.942106","","124.631579","145.291006","123.738428","129.394737","","","139.893639","","","121.557894","131.111111","","131.191358","125.278948","","137.221052","","140.481481","110.263253","120.269823","130.809552",""
"2025-06-17T11:00:00-03:00","","125.489473","","125.021164","156.777778","125.635466","129.652631","","","140.173684","","","120.253968","131.163158","","136.45679","125.857894","","156.756613","","140.963158","110.125051","120.712042","131.642106",""
"2025-06-17T11:15:00-03:00","","125.363158","","124.805263","160.394737","124.763158","129.636842","","","138.057894","","","121.4","130.978948","","136.567901","125.4","","159.452128","","144.8","110.013892","121.873016","135.740741",""
"2025-06-17T11:30:00-03:00","","125.305263","","127.810527","161.31579","127.247369","130.110527","","","138.356324","","","120.078534","131.301588","","131.819876","125.063158","","150.826316","","141.005263","110.011266","128.58421","131.952631",""
"2025-06-17T11:45:00-03:00","","125.560847","","127.805263","152.640211","129.778948","129.778948","","","138.252631","","","121.195767","131.221052","","130.567901","125.306878","","134.597883","","140.439153","110.055626","130.592549","131.305263",""
"2025-06-17T12:00:00-03:00","","126.363158","","125.931579","149.51579","132.894737","130.010527","","","138.752631","","","120.652631","131.88421","","132.147239","125.678948","","137.497354","","141.278948","110.019448","123.805263","131.685817",""
"2025-06-17T12:15:00-03:00","","126.036842","","125.421052","153.168421","135.219344","130.431579","","","140.130277","","","122.847369","131.742106","","128.12963","125.851852","","151.578948","","140.457894","110.018281","125.835979","132.077293",""
"2025-06-17T12:30:00-03:00","","126.31579","","125.820106","149.594737","139.106418","131.910527","","","140.82199","","","121.494737","132.142857","","131.567073","125.347369","","146.439153","","140.322751","110.01172","125.278948","131.952631",""
"2025-06-17T12:45:00-03:00","","126.431579","","125.78421","158.15873","140.537402","133.626316","","","139.918242","","","119.936508","131.486772","","131.858896","125.645502","","159.359789","","142.830688","110.088106","123.889473","132.761904",""
"2025-06-17T13:00:00-03:00","","127.084656","","126.694737","157.489473","141.652028","132.1","","","141.142106","","","120.689473","132.91579","","133.204969","126.560847","","156.037037","","142.005263","110.02467","124.994186","132.48421",""
"2025-06-17T13:15:00-03:00","","127.434554","","126.821052","161.592592","139.84111","133.01579","","","141.868421","","","122.736842","132.878948","","131.533742","126.099477","","164.310527","","140.645502","110.033191","126.431549","132.373684",""
"2025-06-17T13:30:00-03:00","","127.8","","126.631579","155.821052","139.569849","133.210527","","","140.294737","","","122.294737","133.547369","","133.660493","125.852631","","153.321052","","145.078948","110.012033","126.054903","136.326316",""
"2025-06-17T13:45:00-03:00","","127.894737","","127.042328","161.539682","140.039632","133.205263","","","143.315679","","","120.926316","133","","135.08589","125.552631","","151.326316","","141.645502","110.046182","125.910527","131.643822",""
"2025-06-17T14:00:00-03:00","","128.105263","","127.352631","148.81579","142.889682","134.173684","","","143.138503","","","121.678948","134.68421","","131.5","127.063158","","147.714286","","141.578948","110.044726","126.355552","132.052631",""
"2025-06-17T14:15:00-03:00","","128.252631","","127.531579","157.121693","141.826316","135.1","","","145.921466","","","125.105263","135.989473","","131.496894","126.768421","","158.962963","","142.132276","110.0263","126.907134","132.200277",""
"2025-06-17T14:30:00-03:00","","128.28421","","127.280423","152.331579","142.526316","134.089473","","","140.538856","","","123.68421","136.1","","132.164634","126.673684","","156.026456","","141.510527","110.203231","127.547369","132.61579",""
"2025-06-17T14:45:00-03:00","","128.047369","","127.931579","149.621052","130.189473","133.402117","","","140.050204","","","124.521052","135.621052","","130.993866","126.640211","","152.62963","","141.783069","110.062673","127.34318","131.782189",""
"2025-06-17T15:00:00-03:00","","128.163158","","128.328042","143.407408","129.673684","134.268421","","","140.305263","","","125.4","136.190477","","128.888889","127.968421","","142.84127","","141.836842","110.067714","128.028122","132.089473",""
"2025-06-17T15:15:00-03:00","","127.878307","","128.047369","155.626316","129.042106","135.831579","","","141.647118","","","126.642106","136.910527","","130.067484","129.126316","","147.38421","","142.4709","110.261913","128.594884","133.867724",""
"2025-06-17T15:30:00-03:00","","128.126316","","126.81579","150.063492","130.426538","136.026316","","","141.689473","","","125.221052","135.368421","","130.987578","129.657894","","148.142857","","142.578948","110.091271","128.124183","133.242106",""
"2025-06-17T15:45:00-03:00","","129.489473","","126.58421","144.079366","135.057894","135.494737","","","141.221052","","","124.805263","135.357894","","131.833333","129.31579","","145.227513","","143.41579","110.165838","128.91118","133.838117",""
"2025-06-17T16:00:00-03:00","","131.4","","127.236842","140.721052","136.552631","135.636842","","","141.243387","","","123.963158","136.668421","","129.560976","129.552631","","135.042106","","142.678948","110.033333","129.563158","133.124612",""
