"Date and time","SMV340200 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340201 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340202 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340203 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340204 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340205 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340206 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340207 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340208 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340209 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340210 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340211 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340212 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340213 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340230 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340232 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340233 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340234 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340262 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","SMV340263 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","idrac-9DQGPV3 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","idrac-BDQGPV3 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","idrac-CDQGPV3 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","idrac-DDQGPV3 - Inlet Temperature (°C, Avg. over last 15 min) (°C)","idrac-FDQGPV3 - Inlet Temperature (°C, Avg. over last 15 min) (°C)"
"2025-06-15T15:15:00-03:00","20","31.527778","22","31","25.104396","33.767129","23","33","22.187846","29.871089","22","29.469613","17.615384","28","26","27.054946","29.248619","18","25.950277","33","30.868132","24.100239","22.381816","20.325668","27"
"2025-06-15T15:30:00-03:00","20","31.587912","22","31","25.636871","33.903581","23","33","22.287293","29.700009","22","29.683333","17.863388","28","26","27.082418","29.248619","18","26.565934","33","30.889502","24.100239","22.381816","20.343366","27"
"2025-06-15T15:45:00-03:00","20","31.071823","22","31","25.672222","33.880419","23","33","22.516483","29.775979","22.027624","29.222222","18","28","26","26.928177","29.276243","18","26.633333","33","31","24.100239","22.381816","20.453443","27"
"2025-06-15T16:00:00-03:00","20","31.357143","22","31","25.411111","33.88238","23","33","22.596686","29.397127","22.422222","29.505556","18","28.283333","26","27.84153","29.138121","18","26.266667","33","31","24.100239","22.381816","20.361943","26.944751"
"2025-06-15T16:15:00-03:00","20.055249","31.522222","22","31","25.430168","33.882348","23","33","22.588889","29.687118","22.657459","29.888889","18","27.939227","","26.779006","29.248619","18","26.127778","33","31","24.100239","22.381816","20.372403","27"
"2025-06-15T16:30:00-03:00","20","31.631868","22","31","25.049723","33.882348","23","33","22.835164","29.165883","22.220994","29.833333","18","28","","26.755556","29.508288","18","26","33","31","24.155728","22.381816","20.266831","27"
"2025-06-15T16:45:00-03:00","20","31.165746","22","31","25.692738","33.882348","23","33","22.59116","29.6","22.629834","29.618784","18","28","27","26.868132","29.165746","18","26.558659","33","31","24.155728","22.381816","20.52679","27"
"2025-06-15T17:00:00-03:00","20","31.688524","22","31","24.983333","33.882348","23","33","22.372222","29","22.588889","29.223463","18","27.78022","27","26.346153","29.110498","18","25.783333","33","31","24.155728","22.381816","20.072818","27"
"2025-06-15T17:15:00-03:00","20","31.631868","22","30.861879","25.111111","33.882348","23","33","22.585636","29.559633","22.302198","29.427778","18","27.662983","27","26.823204","29.248619","18","25.777778","33","31","24.155728","22.381816","20.821673","27"
"2025-06-15T17:30:00-03:00","20","31.58011","22","31","25.082873","33.773803","23","33","22.243094","29.677987","22.277778","29.127072","18","27.922652","27","26.692308","29.083799","18","25.888889","33","31","24.155728","22.381816","20.67658","27"
"2025-06-15T17:45:00-03:00","20","31.927778","22","31","25.480663","33.777511","23","33","22.138121","29.677987","22","29.572222","18","27.638889","27","26.541437","29.027624","18","26.294444","33","31","24.155728","22.381816","20.654089","27"
"2025-06-15T18:00:00-03:00","20","31.78022","22","31","25.683333","33.808993","23","33","22.163934","29.555088","22","29.972222","18","28.137362","27","26.65","29.164836","18","26.508288","33","31","24.155728","22.381816","20.401986","27"
"2025-06-15T18:15:00-03:00","20","32","22","31","25.38674","33.808993","23","33","22.425414","29.445058","22","29.522222","18","27.833333","27","26.895028","29.19337","18","26.144444","33","31","24.155728","22.381816","20.609083","27"
"2025-06-15T18:30:00-03:00","20","32","22","31","25.277778","33.808993","23","32.944444","22.364641","29.373292","22.083333","30","18","28.552487","27","27.544444","29.055866","18","26.161111","33","31","24.155728","22.381816","20.615492","27"
"2025-06-15T18:45:00-03:00","20","31.945054","22","31","25.535911","33.808993","23","32.861879","22.469613","29.563386","22.220994","29.416667","18","27.674033","27","27.263737","29.082873","18","26.243094","33","31","24.155728","22.381816","20.615387","27"
"2025-06-15T19:00:00-03:00","20","31.945356","22","31","25.546961","33.808993","23","33","22.861879","29.688684","22.110498","29.877778","18","28.565934","27","26.668508","29.165746","18","26.206704","33","30.85","24.155728","22.381816","20.615389","27"
"2025-06-15T19:15:00-03:00","20","32","22","31","25","33.808993","23","33","22.121547","29.61211","22","29.505556","18","28.055249","27","26.362638","29.083799","18","25.834254","33","30.850829","24.155728","22.381816","20.615389","27"
"2025-06-15T19:30:00-03:00","20","32","22","31","25.111111","33.808993","23","33","22.508288","29.618469","22.055249","30","18","28.513812","27","26.635359","29.082418","18","25.832402","33","31","24.155728","22.381816","20.588463","27"
"2025-06-15T19:45:00-03:00","20","31.807692","22","31","25.359116","33.808993","23","33","22.63388","29.471046","22.165746","30","18","28.311111","27","26.743169","29.111111","18","26.194444","33","30.972376","24.155728","22.381816","20.709252","27"
"2025-06-15T20:00:00-03:00","20","31","22","30.972528","25.301676","33.053049","23","33","22.552487","29.479718","22.027778","29.644444","18","28.198896","27","26.563536","29.222222","18","26.083333","33","31","24.155728","22.381816","20.67604","27"
"2025-06-15T20:15:00-03:00","20","31","22","31","24.961326","33.053049","23","33","22.198896","29.310706","22","29.8","18","28.220994","27","26.281768","29.054946","18","25.748603","33","30.812154","24.155728","22.381816","20.300466","27"
"2025-06-15T20:30:00-03:00","20","31","22","30.945054","25.055249","33.053049","23","33","22.730769","29.882194","22","29.472222","18","27.961539","27","26.538461","29.21978","18","25.861111","33","31","24.155728","22.381816","20.29554","27"
"2025-06-15T20:45:00-03:00","20.082418","31","22","31","25.627778","33.053049","23","32.95","22.105556","29.884126","22","29.944751","18","27.927778","27","26.530387","29.138889","18","26.368716","33","31","24.155728","22.381816","20.295621","27"
"2025-06-15T21:00:00-03:00","","","","","","","23","32.313187","","29.705024","","","18","","27","","29","18","","33","","","","",""
"2025-06-15T21:15:00-03:00","","","","","","","23","32.777778","","29.705024","","","18","","27","","29.111111","18","","32.066667","","","","",""
"2025-06-15T21:30:00-03:00","20","31","22","31","25.281768","33.053049","23","32.889502","22.088398","29.749377","22","29.977778","18","28.43956","27","27.453039","29.027472","18","25.933333","32.657459","31","24.919613","22.381816","20.31269","27"
"2025-06-15T21:45:00-03:00","20","31","22","31","25.270718","33.053049","23","32.862638","22.516483","29.484686","22","29.60221","18","28.083333","27","26.685083","29","18","26.171271","32.888889","31","24.919614","22.381816","20.233124","27"
"2025-06-15T22:00:00-03:00","20","31","22","31","25.805556","33.053049","","","22.181319","","22","30","","28.305556","27","27.461539","","","26.631284","","31","24.919614","22.381816","20.601331","27"
"2025-06-15T22:15:00-03:00","20","31","22","31","25.238889","33.053049","","","22.26776","","22","30","","28.469613","27","26.906593","","","26.077778","","31","24.919614","22.381816","20.515726","27"
"2025-06-15T22:30:00-03:00","20","31","22","31","25.050279","33.053049","23","33","22.544444","29.260494","22","30","18","28.521978","27","26.928177","29.027624","18","25.910614","32","30.916667","24.919614","22.381816","20.386776","27"
"2025-06-15T22:45:00-03:00","20","31.497238","22","31","25.405556","33.053049","23","32.917582","22.579234","29.260566","22","30","18","28.889502","27","27.148351","29.111111","18","26.222222","32","31","24.919614","22.381816","20.920173","27"
"2025-06-15T23:00:00-03:00","20","31.816667","22","31","25.287293","33.842174","23","32.912088","22.254143","29.260564","22","29.916201","18","28.405556","27","26.6","29.083333","18","26.21547","32.708791","31","24.919614","22.381816","20.921482","27"
"2025-06-15T23:15:00-03:00","20","32","22","31","25.195531","33.844762","23","32.917127","22.115384","29.260564","22","30","18","28.469613","27","26.828729","29.138121","18","25.894444","33","31","24.919614","22.381816","20.921461","27"
"2025-06-15T23:30:00-03:00","20","31.972376","22","31","25.866667","33.84472","23","33","22.027624","29.260564","22","30","18","28.54945","27","26.906078","29.027778","18","26.709497","33","31","24.919614","22.381816","20.613466","27"
"2025-06-15T23:45:00-03:00","20","32","22","31","25","33.84472","23","33","22.027624","29.260564","22","30","18","28.635359","27","26.911602","29","18","25.685083","33","30.972376","24.919614","22.381816","20.603409","27"
"2025-06-16T00:00:00-03:00","20","31.972222","22","31","25.583333","33.84472","23","32.725274","22.082873","29.260564","22","30","18","28.478022","27","26.945356","29","18","26.388889","33","31","24.919614","22.381816","20.603573","27"
"2025-06-16T00:15:00-03:00","20","32","22","31","25.75","33.84472","23","33","22.266667","29.260564","22","30","18","28.418994","27","27","29","18","26.653631","33","31","24.919614","22.381816","20.575454","27"
"2025-06-16T00:30:00-03:00","20","32","22","31","25.416667","33.84472","23","33","22.232044","29.260564","22","30","18","28.477778","27","27.371584","29","18","26.285714","33","31","24.919614","22.381816","20.575454","27"
"2025-06-16T00:45:00-03:00","20","31.972678","22","31","25.364641","33.84472","23","32.699453","22.362638","29.260564","22","30","17.668508","28.505556","27","27.016393","29.054946","18","26.089386","33","31","24.919614","22.381816","20.251769","27"
"2025-06-16T01:00:00-03:00","20","31.944134","22","31","25.916667","33.84472","23","32.75","22.5","29.260564","22","29.638889","17.276243","28.392266","27","26.738889","29.055556","18","26.888889","33","30.972376","24.919614","22.381816","20.232188","27"
"2025-06-16T01:15:00-03:00","20","32","22","31","25.305556","33.84472","23","33","22.174863","29.260564","22","29.944134","17.61326","28.311111","27","26.917582","29.110498","18","26.088398","33","31","24.919614","22.381816","20.071431","27"
"2025-06-16T01:30:00-03:00","20","31.889502","22","31","24.805556","33.84472","23","33","22.302198","29.260564","22","29.872928","17.89011","28.111111","27","26.411111","29.243094","18","25.533333","33","31","24.919614","22.381816","20.07026","27"
"2025-06-16T01:45:00-03:00","20","31.972528","22","31","25.772222","33.84472","23","32.486188","22.38674","29.260564","22","29.614526","17.738889","28.241758","26","26.922652","29.176796","18","26.458563","33","30.972528","24.919614","22.381816","20.07028","27"
"2025-06-16T02:00:00-03:00","20","32","22","31","25.309392","33.84472","23","32.292818","22.464089","29.260564","22","29.677778","17.983333","28.111111","26","27.055249","29","18","26.022347","33","31","24.919614","22.381816","20.070279","27"
"2025-06-16T02:15:00-03:00","20","32","22","31","25.066667","33.84472","23","33","22.39011","29.260564","22","30","17.60989","28.292818","26","26.298342","29.055249","18","25.966667","33","31","24.7408","22.381816","20.070279","27"
"2025-06-16T02:30:00-03:00","20","32","22","31","25.687151","33.84472","23","33","22.674033","29.260564","22","30","17.494444","28.723757","26","26.857923","29","18","26.447513","33","30.972222","24.7408","22.381816","20.070279","27"
"2025-06-16T02:45:00-03:00","20","31.944751","22","31","25.661111","33.84472","23","32.917127","22.176796","29.485514","22","30","17.394444","28.696132","27","27.488889","29","18","26.366667","33","30.945054","24.7408","22.381816","20.070279","27"
"2025-06-16T03:00:00-03:00","20","31.494506","22","31","25.25","33.84472","23","32.58011","22.233333","29.493948","22","29.516667","17.348067","28.171271","27","27.141304","29.055249","18","26.194444","33","30.384616","24.7408","22.381816","20.070279","27"
"2025-06-16T03:15:00-03:00","20","31","22","30.593407","25.475138","33.809376","23","32.592179","22.45","29.676637","22","29.425414","17.558011","27.337017","27","27.04918","29.244444","18","26.355556","33","30.955801","24.7408","22.381816","20.070279","27"
"2025-06-16T03:30:00-03:00","20","31","22","30.994476","25.558659","33.483918","23","32.861879","22.834254","29.676637","22","29.461111","17.444444","28.138889","27","27.428571","29.005556","18","26.226519","33","30.922652","24.360841","22.381816","20.070279","27"
"2025-06-16T03:45:00-03:00","20","31","22","31","25.38674","33.475984","23","32.269231","22.622951","29.676637","22","29.622222","17.287293","27.835164","26","26.944444","29.138121","18","26.166667","33","30.772222","24.354926","22.381816","20.070279","27"
"2025-06-16T04:00:00-03:00","20","31","22","31","25.938548","33.476114","23","32.43956","22.32967","29.676637","22","29.574586","17.373627","28","26","27.717391","29.055249","18","26.756906","33","30.696132","24.355023","22.381816","20.070279","27"
"2025-06-16T04:15:00-03:00","20","31","22","31","25.61326","33.476112","23","32.055556","22.362638","29.327176","22","30","17.383333","28.333333","26","27.055556","28.692738","18","26.138121","33","31","","22.381816","20.070279","27"
"2025-06-16T04:30:00-03:00","20","31","22","31","25.955308","33.476112","23","32","22.38674","29.720627","22","29.916667","17.956284","28.19337","26","","29","18","26.944134","33","30.907609","","22.381816","20.070279","27"
"2025-06-16T04:45:00-03:00","20","","","30.944751","25.375691","33.476112","23","32.027472","","29.550374","22","29.834254","17.4","28.19337","27","","29.027624","18","26.146068","32.209944","30.616667","24.017929","22.381816","20.070279","27"
"2025-06-16T05:00:00-03:00","","","","31","25.138889","33.824761","23","32","","29.513357","","","17","27.888889","27","27.672222","29.082418","18","25.779006","32.077778","30.861879","24.017934","22.381816","20.070279","27"
"2025-06-16T05:15:00-03:00","","31.896174","22","31","25.45","33.827633","23","32.313187","22.093922","29.796187","","","17.32967","28.138889","27","27.274726","29","18","26.1","33","30.922222","24.017934","22.381816","20.070279","27"
"2025-06-16T05:30:00-03:00","20","31.082873","22","30.916201","25.751381","33.827587","23","32.783333","22.307692","29.799528","22","29.396648","17","27.893854","27","26.994506","29","18","26.116667","33","30.60989","24.017934","22.381816","20.070279","27"
"2025-06-16T05:45:00-03:00","20","31.337017","22","31","24.823204","33.827588","23","32.110498","22.54945","29.746208","21.530387","29.3","17","28.10989","26","26.642857","29","18","25.126373","33","30.270718","24.017934","22.381816","20.070279","27"
"2025-06-16T06:00:00-03:00","20","31.127072","22","31","25.077778","33.827588","23","32","22.25","29.520571","21.862638","29.2","17","28.110498","26","27.309392","29.105556","17.716667","25.256983","33","30.351649","24.017934","22.381816","20.070279","27"
"2025-06-16T06:15:00-03:00","20","31.138889","22","31","25.574586","33.82299","23","32","22","29.528431","22","29.75","17.491712","28","26","26.983783","29.144444","18","25.779006","33","30.723757","24.017934","22.381816","20.070279","27"
"2025-06-16T06:30:00-03:00","20","31.010989","22","31","25.388889","33.929926","23","32.027472","22","29.628497","22","30","17.381216","28","26","25.945054","29","18","26.303868","33","30.453039","24.23447","22.381816","20.070279","27"
"2025-06-16T06:45:00-03:00","20","31.532967","22","31","24.659218","33.931074","23","32","22.027472","29.691068","22","29.638889","17.226519","28","27","26.404371","29.082873","17.690608","25.733333","33","30.519553","24.275698","22.381816","20.070279","27"
"2025-06-16T07:00:00-03:00","20","31.558011","22","31","25.027778","33.931056","23","32","22.027778","29.778334","22","30","17.165746","28.276243","27","27.255556","29.022222","17.668508","25.740331","33","30.615384","24.185936","22.381816","20.070279","27"
"2025-06-16T07:15:00-03:00","20","32","22","31","25.7","33.931057","23","32","22.192308","29.739954","22","30","17.384616","28.491712","27","26.758242","29.311111","17.802198","26.624309","33","30.655556","24.202992","22.381816","20.070279","27"
"2025-06-16T07:30:00-03:00","20","31.944751","22","30.833333","25.466667","33.931057","23","32","22.519337","29.744218","22","29.106146","17","28.285714","27","27.254143","29","17.690608","26.516667","33","30.311476","24.115632","22.381816","20.070279","27"
"2025-06-16T07:45:00-03:00","20","32","22","31","25.2","33.931057","23","32","22.555556","29.757361","22","30","17","28.469613","26","26.403314","29.088889","17.588889","25.988889","33","30.697802","24.375348","22.381816","20.070279","27"
"2025-06-16T08:00:00-03:00","20","32","22","31","24.857143","33.931057","23","32","22.055249","29.744946","22","30","17.022222","28.276243","26","27.122222","29","17.061111","25.5","33","30.171271","24.304167","22.381816","20.070279","27"
"2025-06-16T08:15:00-03:00","19.888889","32","22","31","24.966667","33.931057","23","32","22","29.745149","21.916667","30","17.132597","28.577778","26","25.707182","29.04945","17.741758","25.243094","33","30.043956","24.29918","22.381816","20.511056","27"
"2025-06-16T08:30:00-03:00","19.752748","31.604396","22","31","24.718232","33.931057","23","32","22","29.518721","21.585636","29.618784","17.027472","28.530387","26","26.154697","28.977778","17.844444","25.364641","33","30.28022","24.299262","22.381816","20.502678","27"
"2025-06-16T08:45:00-03:00","19.779006","31","22","30.972528","24.883333","33.907874","23","32","22","29.777392","21.441989","29.744444","17.137362","28.277778","27","26.318681","29.359116","17.712707","25.611111","33","30.082873","24.439409","22.381816","20.502814","27"
"2025-06-16T09:00:00-03:00","20","31.027624","22","31","25.675824","33.659866","23","32","22.38674","29.777392","21.922652","29.75","17","28.194444","27","27.557377","29.220994","17.558659","26.436464","33","30.198896","24.063686","22.08172","20.502812","27"
"2025-06-16T09:15:00-03:00","20","31.192308","22","30.945356","25.162011","33.961927","23","32","22.027933","29.777392","22","29.705556","17","28.110498","27","26.281768","29.248619","17.5","25.827778","33","30.472528","24.056609","22.08038","20.502812","27"
"2025-06-16T09:30:00-03:00","20","31","22","30.894444","25.883978","33.961927","23","32","22.546961","29.777392","22","29.132597","17","28","27","27.318681","29.165746","17","26.766667","33","30.437159","24.056609","22.023279","20.502812","27"
"2025-06-16T09:45:00-03:00","20","31","22","31","25.198896","33.841017","23","32","22","29.777392","21.972376","30","17","28.027624","26","27.153847","29","17","25.894444","33","30.494506","24.16971","22.022897","20.502812","27"
"2025-06-16T10:00:00-03:00","20","31","22","30.944751","25.788889","33.550978","23","32","22.027778","29.777392","22","29.444444","17","28","26","26.967391","29","17","26.422222","33","30.105556","24.166928","22.022903","20.502812","27"
"2025-06-16T10:15:00-03:00","20","31","22","30.944751","24.933333","33.288859","23","32","22.19337","29.613939","21.861111","29.254143","17","27.788889","26","26.353591","29","17.139664","25.566667","33","30.322222","24.211124","22.022903","20.502812","27"
"2025-06-16T10:30:00-03:00","20","31","22","31","25.411111","33.091336","23","32","22.445054","29.597899","21.89011","29.586592","17","28.016574","26","26.45055","29.027624","17.604396","25.983333","33","30.508288","24.211124","22.022903","20.502812","27"
"2025-06-16T10:45:00-03:00","20","31","22","31","25.605556","33.073444","23","32","22","29.897766","22","30","17","28","26","27.631868","29","17.054946","25.983426","33","30.305556","24.211124","22.022903","20.502812","27"
"2025-06-16T11:00:00-03:00","20","31","22","30.96648","24.983426","33.073738","23","32","22","29.723324","22","29.38674","17","28","26","27.148351","29","17.164836","25.796703","33","30.527778","24.211124","22.022903","20.502812","27"
"2025-06-16T11:15:00-03:00","20","31","22","30.755556","25.175824","33.048402","23","32","22","29.83895","22","29","17","27.469613","26","27.005464","29","17","25.666667","33","30.774726","24.211124","22.022903","20.502812","27"
"2025-06-16T11:30:00-03:00","20","31","22","30.889502","25.683333","33.047609","23","32","22.082418","29.683804","22","29","17","27.851649","26","26.642857","29.027778","17","26.055249","32.121547","30.865922","24.211124","22.022903","20.502812","27"
"2025-06-16T11:45:00-03:00","20","31","22","31","25.016574","33.047622","23","32","22.165746","29.688988","21.692308","29.777778","17","27.900552","27","26.436464","29.027624","17.060773","25.561111","32","30.741758","24.075496","22.022903","20.502812","27"
"2025-06-16T12:00:00-03:00","20","31","22","30.944751","25.759777","33.047622","23","32","22.273743","29.688902","22","29.555556","17","27.530387","27","26.31694","29","17.077348","26.236263","32","30.618784","24.074258","21.959586","20.502812","27"
"2025-06-16T12:15:00-03:00","20","31","22","31","24.833333","33.047622","23","32","22.477778","29.210181","21.696132","29.361111","17","28","27","26.916667","29","17","25.027624","32","30.6","24.194947","21.95981","20.502812","27"
"2025-06-16T12:30:00-03:00","20","31","22","31","24.805556","33.047622","23","32","22.544444","29.603713","22","29.80663","17","28.491712","27","26.508288","29.027624","17.55","25.472222","32","30.137362","24.19175","21.690859","20.502812","27"
"2025-06-16T12:45:00-03:00","19.972376","31","22","30.922222","24.616667","33.047622","23","32","22.281768","29.275302","21.61326","29.364641","17","27.922652","26","26.653847","29.027624","17","25.416667","32","30","24.191803","21.695927","20.502812","27"
"2025-06-16T13:00:00-03:00","20","31.060773","22","31","25.635359","33.158732","23","32","22.110498","29.132361","22","29.944444","17","28","26","27.664836","29","17.252748","26.662983","32","30.186813","24.191802","21.695843","20.502812","27"
"2025-06-16T13:15:00-03:00","20","31.928177","22","31","25.461111","33.158732","23","32","22.225274","29.70139","22","30","17.027624","28","26","27.325967","29","17.194444","26.194444","32.209944","30.633333","24.191802","21.695846","20.502812","27"
"2025-06-16T13:30:00-03:00","20","32","22","31","25.40884","33.158732","23","32","22.194444","29.887191","22","29.159341","17.027472","27.889502","26","27.197802","29","17.307692","26.31694","33","30.475138","24.191802","21.695846","20.502812","27"
"2025-06-16T13:45:00-03:00","20","32","22","31","24.977653","33.158732","23","32","22.324176","29.754113","22","29.418994","17","27.751381","26","26.554946","28.944444","17.027624","25.544444","33","31","24.191802","21.695846","20.502812","27"
"2025-06-16T14:00:00-03:00","20","31.862638","22","30.972376","25.325967","33.158732","23","32","22.508288","29.879679","22","29","17","27.646409","26","25.972222","29","17.80663","25.75419","33","31","24.191802","21.695846","20.429716","27"
"2025-06-16T14:15:00-03:00","20","32","22","31","24.994413","33.158732","23","32.082873","22.164836","29.751917","22.164836","29.110498","17.10989","27.856353","26","26.708791","29","18","25.779006","33","31","24.191802","21.695846","20.373938","27"
"2025-06-16T14:30:00-03:00","20","32","22","31","24.81768","33.158732","23","32.664836","22.164836","29.868132","22.483333","29.138889","17.505556","27.61326","26","26.375","29.055249","18","25.607734","33.270718","31","24.191802","21.639121","20.367807","27"
"2025-06-16T14:45:00-03:00","20","32","22","31","25.75","33.158732","23","32.316667","22.5","29.311539","22.816667","29","17.444444","27.917127","27","26.692308","29.027624","18","26.45055","33.452514","31","24.191802","21.807104","20.367908","27"
"2025-06-16T15:00:00-03:00","20","32","22","31","24.949721","33.158732","23","33","22.579234","29.655833","22.381216","29.027778","17.581006","27.35","27","26.961326","29","18","25.553072","33","31","24.191802","21.810267","20.367906","27"
"2025-06-16T15:15:00-03:00","20","32","22","31","25.111111","33.158732","23","33","22.635359","29.387491","22.640884","29","17.966851","27.651933","27","27.055249","29.055556","18","25.801104","33","31","24.191802","21.810214","20.0783","27"
"2025-06-16T15:30:00-03:00","20","32","22","31","24.666667","33.158732","23","33","22.827778","29.474374","23","29.414364","18","27.727778","27","26.494506","29.220994","18","25.603352","33","31","24.191802","21.810216","20.464159","27"
"2025-06-16T15:45:00-03:00","20","32","22","30.972067","25.165746","33.158732","23","32.779006","22.530387","29.412836","22.734807","29","18","27.254143","26","26.626373","29.19337","18","25.798882","33","31","24.191802","21.810216","20.45655","27"
"2025-06-16T16:00:00-03:00","20","32","22","31","25.111111","33.158732","23","33","22.797814","29.335411","22.794444","29.497238","18","27.640884","26","26.994444","29.19337","18","25.972222","33","31","24.191802","21.810216","20.456674","27"
"2025-06-16T16:15:00-03:00","20.247252","32","22","31","25.134078","33.158732","23.087432","33","22.73224","29.489547","23","29.522222","18","27.611111","26","27.298342","29.303868","18","25.910614","33","31","24.191802","21.810216","20.355684","27"
"2025-06-16T16:30:00-03:00","20.032967","32","22","31","25.220994","33.158732","23.277778","33","22.805556","29.706178","23","29","18","27.696132","26","26.956522","29.222222","18","25.944444","33","31","24.191802","21.810216","20.349854","27"
"2025-06-16T16:45:00-03:00","20.185792","32","22","31","25.52514","33.158732","23","33","22.725274","29.537059","23","29.177778","18","27.320442","27","27.038889","29.10989","18","26.316667","33","31","24.191802","21.810216","20.243284","27"
"2025-06-16T17:00:00-03:00","20","32","22","31.033149","25.392266","33.158732","23.226519","33","22.40884","29.528256","23","28.988889","18","27.594444","27","26.688524","29.472528","18","26.143647","33","31","24.191802","21.810216","20.228806","27"
"2025-06-16T17:15:00-03:00","20","32","22","30.944751","24.633333","33.158732","23.055556","32.888889","22.543956","29.32455","23","29.227778","18","27.475138","27","26.47541","29.121547","18","25.455556","33","31","24.191802","21.810216","20.506718","27"
"2025-06-16T17:30:00-03:00","20.530387","32","22.220994","31","25.705556","33.158732","23.60221","33","22.922652","29.278857","23","29.888889","18","28.248619","27","27.159341","29.19337","18","26.50838","33.276243","31","24.191802","21.810216","20.645424","27"
"2025-06-16T17:45:00-03:00","20.164836","32","22","31","25.088398","33.158732","23.846153","32.89011","22.747252","29.330877","23","29","18","27.447513","27","27.181319","29.244444","18","25.865922","33.252748","31","24.191802","21.810216","20.383732","27"
"2025-06-16T18:00:00-03:00","20.730769","32","22.445054","31","25.932961","33.370108","23.027624","33","23","29.688591","23","29.555556","18","27.944444","27","27.049723","29.666667","18","26.566667","33.3","31","24.191802","21.810216","20.601103","27"
"2025-06-16T18:15:00-03:00","21","32","22.61326","31","25.077778","33.360301","23","32.916201","22.61326","29.257651","23","29.588889","18","27.889502","27","26.620879","29.138121","18","25.777778","33","31","24.191802","21.810216","20.607643","27"
"2025-06-16T18:30:00-03:00","21","32","22.80663","31","25.055556","33.326513","23.414364","33","23","29.551982","23.055249","29","18","27.607734","27","27.153006","29.355556","18","25.960893","33","31","24.191802","21.810216","20.607536","27"
"2025-06-16T18:45:00-03:00","21","32","23","31","25.452514","33.48145","23.585636","33","22.861111","29.428742","23","29.110498","18","27.561111","27","27.127778","29.361111","18","26.337017","33","31","24.191802","21.810216","20.607538","27"
"2025-06-16T19:00:00-03:00","20.723757","32","22.955801","31","25.55","33.267472","23.834254","32.888889","22.659341","29.958742","23","29.494444","18","27.723757","27","27.159341","29.722222","18","26.422222","33","31","24.191802","21.810216","20.607538","27"
"2025-06-16T19:15:00-03:00","20.422222","32","22","31.143647","25.19337","33.263087","23.436464","33","22.116022","29.94348","23","29.25","18","27.972528","27","26.774726","29.774726","18","25.928571","33","31","24.191802","21.810216","20.607538","27"
"2025-06-16T19:30:00-03:00","20.292818","32","22","31","25.255556","33.263159","23.862638","33","22.633333","29.830652","23","29.472222","18.164836","28.166667","27","27.038461","29.861111","18.555556","25.916667","33","31","24.191802","21.810216","20.502906","27"
"2025-06-16T19:45:00-03:00","20.78022","32","22","31.247252","25.694444","33.263158","23.972528","33","22.52459","29.86358","23","29.533333","18","28.165746","26","27.196721","29.607734","18.166667","26.372222","33","31","24.191802","21.810216","20.502906","27"
"2025-06-16T20:00:00-03:00","20.585636","32","22.061111","31","25.21547","33.367251","24","33","22.754099","29.8","23.033333","29.856353","18","27.917127","26","26.605556","29.833333","18","26.022347","33","31","24.191802","21.810216","20.502906","27"
"2025-06-16T20:15:00-03:00","21","32","23","31","25.162011","33.377624","23.049723","33","22.867403","29.796686","23.571429","29.722222","18","28","26","26.911111","29.694444","18","25.944134","33","31","24.191802","21.810216","20.502906","27"
"2025-06-16T20:30:00-03:00","20.60989","32","23","31","25.259669","33.377454","23","33","22.862638","29.793072","23","29.615384","18","28.110498","26","25.972678","29.417582","18","26","33","31","24.191802","21.810216","20.502906","27"
"2025-06-16T20:45:00-03:00","20.32967","32","22.287293","31.027472","25.276243","33.377457","23.163934","32.972376","22.554946","29.66352","23","29.555556","18","27.916667","26","26.412088","29.805556","18","25.772222","33","31","24.191802","21.810216","20.502906","27"
"2025-06-16T21:00:00-03:00","20.497238","32","22.082418","31.331492","25.162011","33.377457","23.155556","33","22.783333","29.712081","23","29.916667","18.055556","28.220994","26","27.355556","29.611111","18.284917","25.651686","33","31","24.191802","21.810216","20.635512","27"
